wavelength,flux,error
7789.93,3.494678367987748e-17,7.051301977317248e-16
7791.18,3.6458640525284965e-17,6.003704102502636e-16
7792.43,3.959162001618893e-17,6.184793808145943e-16
7793.68,4.0295325364418055e-17,6.388310699867992e-16
7794.93,3.916270655065359e-17,6.477758166204118e-16
7796.18,4.045936946248138e-17,6.531637544591146e-16
7797.43,3.944115954995512e-17,6.396293985790738e-16
7798.68,3.326673200940313e-17,6.350729220973262e-16
7799.93,2.7024892728809706e-17,5.665613569961458e-16
7801.18,2.895330123442293e-17,5.699795577514108e-16
7802.43,3.534711055427378e-17,6.50640119904973e-16
7803.68,3.990275910017432e-17,6.783065645737318e-16
7804.93,3.911243851845956e-17,7.283910100439829e-16
7806.18,4.269500171957698e-17,7.202862244780866e-16
7807.43,4.568000425848455e-17,7.123595424467684e-16
7808.68,4.065622259078608e-17,7.416103398160898e-16
7809.93,3.813185213291035e-17,7.220721190798626e-16
7811.18,4.0522475823820436e-17,7.2794573760015e-16
7812.43,3.98233632957979e-17,7.074964927083652e-16
7813.68,4.290131904349996e-17,7.239470462041513e-16
7814.93,4.357903735292216e-17,7.496644183154039e-16
7816.18,4.0647902669705656e-17,8.218296285032086e-16
7817.43,4.293853248512463e-17,7.928864043808712e-16
7818.68,4.3993994778217756e-17,7.712173032251081e-16
7819.93,3.9267168663422996e-17,7.441748347546263e-16
7821.18,4.010459597857877e-17,6.606632084109183e-16
7822.43,4.0880601123091066e-17,6.566256327865067e-16
7823.68,4.188937077962906e-17,6.730586705487302e-16
7824.93,4.0873805468789145e-17,6.946961246189209e-16
7826.18,4.260780832134492e-17,7.07573842118678e-16
7827.43,3.9360415173298676e-17,6.552257820714295e-16
7828.68,3.5983183071600934e-17,5.929312745625306e-16
7829.93,3.633514134063267e-17,5.783193477634593e-16
7831.18,3.8232052734646955e-17,5.819815048437745e-16
7832.43,3.955136843869502e-17,5.988087122985056e-16
7833.68,4.161905581271938e-17,6.229952704390342e-16
7834.93,4.30327039583208e-17,6.904463504165985e-16
7836.18,4.053364700191084e-17,6.958539631989396e-16
7837.43,4.0761121859940593e-17,6.403634056678535e-16
7838.68,3.972132319759733e-17,6.614007869296188e-16
7839.93,3.9492101589021675e-17,6.598775460805898e-16
7841.18,3.791422734877862e-17,6.44220059177525e-16
7842.43,3.860212269087192e-17,6.256952127889804e-16
7843.68,3.8103814037114933e-17,6.407158674176114e-16
7844.93,4.069444690501894e-17,6.719241935011624e-16
7846.18,4.196276037684922e-17,7.122276501063251e-16
7847.43,3.8269494550902974e-17,6.867322035034715e-16
7848.68,3.662095040330564e-17,6.8833224180851685e-16
7849.93,3.6707470410615304e-17,6.854385667883436e-16
7851.18,3.710777231770574e-17,6.793481888919105e-16
7852.43,3.562935016863864e-17,6.874400784759928e-16
7853.68,3.783889846063005e-17,6.817114263086813e-16
7854.93,3.365749199577414e-17,6.927844091306393e-16
7856.18,3.650350833230857e-17,7.210291207846878e-16
7857.43,3.8547361074598256e-17,7.293081645062678e-16
7858.68,3.818328667924654e-17,7.157362403995018e-16
7859.93,3.8674754127730356e-17,7.328962981202815e-16
7861.18,3.74128788911048e-17,6.87446501364835e-16
7862.43,3.752334449269023e-17,6.188476831479136e-16
7863.68,3.7740389709907503e-17,6.835012077174024e-16
7864.93,3.447614621286156e-17,6.809289669301161e-16
7866.18,3.018660315498653e-17,6.865293662055664e-16
7867.43,3.027986897832426e-17,7.014110947470385e-16
7868.68,3.2013137275575566e-17,7.320294401890898e-16
7869.93,3.489183605364575e-17,6.660501543613833e-16
7871.18,3.1991227537036044e-17,6.575049686315491e-16
7872.43,3.315124149322287e-17,6.770243719720527e-16
7873.68,3.0478914115726623e-17,6.590199250851653e-16
7874.93,3.208555437838445e-17,6.974652382352041e-16
7876.18,3.4536274426975594e-17,7.530700261273366e-16
7877.43,3.2112401711391066e-17,7.714771065582141e-16
7878.68,3.4825808996825216e-17,7.097022234922406e-16
7879.93,3.5328382312625444e-17,6.963446860199657e-16
7881.18,3.28372301440315e-17,7.230746424901798e-16
7882.43,3.7672688528215713e-17,7.53366786818587e-16
7883.68,3.8923965459856185e-17,7.89710790002233e-16
7884.93,3.3057477239990114e-17,7.303206820421405e-16
7886.18,3.4517981456033685e-17,7.215877774539641e-16
7887.43,3.381892474867657e-17,7.422037497445499e-16
7888.68,3.531255617208124e-17,7.600197180529887e-16
7889.93,3.39239298754662e-17,8.211042695131957e-16
7891.18,3.9856897097075617e-17,8.090614431139613e-16
7892.43,3.589661605128443e-17,8.0808654367815845e-16
7893.68,3.656473151359995e-17,8.454608938524049e-16
7894.93,3.78042897749542e-17,8.607092704572996e-16
7896.18,3.08995201767188e-17,8.443039845940404e-16
7897.43,2.949761812775111e-17,8.259054809793776e-16
7898.68,2.829852888825366e-17,7.55565019446294e-16
7899.93,2.877643998175176e-17,7.45446002217307e-16
7901.18,2.9445097563957925e-17,7.340162299626625e-16
7902.43,3.4854284238544937e-17,7.672052584010134e-16
7903.68,3.466723796687312e-17,7.904980375632823e-16
7904.93,3.552062989682157e-17,7.877556312000981e-16
7906.18,3.2039239796046805e-17,7.780096237648972e-16
7907.43,3.436160055071438e-17,7.236500179252426e-16
7908.68,3.0038890755763747e-17,6.665671338006552e-16
7909.93,2.7202582301846418e-17,6.805034811763067e-16
7911.18,2.991462902150216e-17,6.611340984057622e-16
7912.43,2.9744655627502985e-17,6.417246008964575e-16
7913.68,3.343651081928256e-17,6.599460887502237e-16
7914.93,3.604863313916356e-17,7.068536376664635e-16
7916.18,3.240048710294283e-17,7.070192986165219e-16
7917.43,3.036298271336438e-17,7.164065757994252e-16
7918.68,2.6707985826376307e-17,7.476706765662178e-16
7919.93,2.975670601313935e-17,7.64095098046969e-16
7921.18,3.2391373436685575e-17,7.465191754454756e-16
7922.43,3.220786820020163e-17,7.570454266132055e-16
7923.68,2.946781180313325e-17,7.754458140753044e-16
7924.93,2.902450909081257e-17,7.700104191068434e-16
7926.18,3.1162172246081884e-17,7.804607965826723e-16
7927.43,3.043566639359945e-17,7.836100293518932e-16
7928.68,3.080590066985474e-17,7.744357406541863e-16
7929.93,3.0184292430098094e-17,7.961773587690761e-16
7931.18,3.519877519287707e-17,8.388764660285328e-16
7932.43,3.3773380513317023e-17,8.513625824671397e-16
7933.68,3.244976627440894e-17,8.034081618617431e-16
7934.93,3.485668710212175e-17,8.42706505718858e-16
7936.18,3.6208769405687417e-17,8.73675585065411e-16
7937.43,3.8501722452336994e-17,8.701073867154513e-16
7938.68,3.26361657719758e-17,8.650622408373467e-16
7939.93,3.1664118584002e-17,8.155047106302566e-16
7941.18,2.86034709949543e-17,7.640856954034811e-16
7942.43,3.173707336736477e-17,7.783453161325222e-16
7943.68,2.967357862655979e-17,8.319253153786881e-16
7944.93,3.1163570855595316e-17,7.853900870354328e-16
7946.18,3.304243970691594e-17,7.8511443894579e-16
7947.43,2.4992706358926324e-17,7.072574492921567e-16
7948.68,2.706134595184834e-17,6.975418942295278e-16
7949.93,3.2889838564820087e-17,7.944272770170395e-16
7951.18,3.5338611216323795e-17,8.636697548857763e-16
7952.43,3.602739078593556e-17,8.778789482765744e-16
7953.68,3.273827109982339e-17,8.589392089032502e-16
7954.93,3.557059946197232e-17,8.920898423856543e-16
7956.18,3.5073541009627204e-17,9.005081408741323e-16
7957.43,3.320444260582927e-17,9.504893172526796e-16
7958.68,3.299161406094108e-17,9.21216464372575e-16
7959.93,3.108409192650328e-17,8.752744843200576e-16
7961.18,3.1758481762842486e-17,8.218510830897413e-16
7962.43,3.1557917117069796e-17,8.591491792875031e-16
7963.68,3.230507701567919e-17,8.942856239531555e-16
7964.93,3.6800974693445286e-17,1.006857730384329e-15
7966.18,3.6989127770097347e-17,9.391996362245804e-16
7967.43,3.555541475971547e-17,9.242198179309658e-16
7968.68,3.477203692324323e-17,9.689462140140384e-16
7969.93,3.841612334558764e-17,1.0062995054337772e-15
7971.18,3.929475080361247e-17,1.0437727710126908e-15
7972.43,3.8499984594848416e-17,1.0439002767593791e-15
7973.68,3.898275540260506e-17,1.0231883288632367e-15
7974.93,3.320709581354319e-17,9.941575668409724e-16
7976.18,3.277710801445295e-17,9.547803490187129e-16
7977.43,3.0756097230930755e-17,9.809936948942095e-16
7978.68,3.3875327710826816e-17,9.551627091501383e-16
7979.93,3.469128053203e-17,9.340882439533629e-16
7981.18,3.431433799641349e-17,9.593058538333035e-16
7982.43,3.1898100014486914e-17,9.51485206336307e-16
7983.68,3.199739706582368e-17,9.581657810109652e-16
7984.93,3.388376215586629e-17,1.0291257781372797e-15
7986.18,3.3743215682617305e-17,9.925721505806232e-16
7987.43,3.300316544697192e-17,9.307230992135829e-16
7988.68,3.299066946479706e-17,9.072089293896646e-16
7989.93,3.358253675978543e-17,9.42824635202368e-16
7991.18,3.5900019932582947e-17,9.915394247008813e-16
7992.43,3.5424862692650314e-17,9.863597586784633e-16
7993.68,3.6884905120329964e-17,9.794959107921757e-16
7994.93,3.498268678960087e-17,1.0195321572653472e-15
7996.18,3.5163962113811507e-17,1.0394358017494353e-15
7997.43,3.293229905982852e-17,9.968990626499523e-16
7998.68,3.343369243623245e-17,9.837530278264915e-16
7999.93,3.445163012759757e-17,1.0000725765760489e-15
8001.18,3.61021524637353e-17,1.050587960190674e-15
8002.43,3.347115141325852e-17,1.022282153444377e-15
8003.68,3.5919199169457684e-17,9.954904851493215e-16
8004.93,3.9003150774538777e-17,1.0618517918282642e-15
8006.18,3.759894602784915e-17,1.0782133177998139e-15
8007.43,3.7589067735867956e-17,1.0620647678945268e-15
8008.68,3.912190502623959e-17,1.0761025438160927e-15
8009.93,3.969923603726891e-17,1.0909004843899233e-15
8011.18,3.8373037419074917e-17,1.1413869966263103e-15
8012.43,3.9556526146432694e-17,1.12695116120403e-15
8013.68,3.895862761004548e-17,1.1395952882431293e-15
8014.93,4.051544503971918e-17,1.1592301860869828e-15
8016.18,3.377853247735203e-17,1.1383986557277222e-15
8017.43,4.082916673668554e-17,1.1515150335443626e-15
8018.68,4.469613016879983e-17,1.1883467883873639e-15
8019.93,4.7182510468397004e-17,1.1488482216618515e-15
8021.18,4.198526740122287e-17,1.120132377443645e-15
8022.43,3.9745934016700015e-17,1.1048498981436997e-15
8023.68,4.397265984464098e-17,1.1106720221070798e-15
8024.93,4.341142285583354e-17,1.1520793692512346e-15
8026.18,4.643686069265879e-17,1.1834917723744442e-15
8027.43,4.563945761239854e-17,1.1615944570298371e-15
8028.68,5.0052504193627227e-17,1.1969522828475972e-15
8029.93,4.453710557167992e-17,1.2054603365213447e-15
8031.18,4.444647041734264e-17,1.1991698887677002e-15
8032.43,4.2846047321082186e-17,1.214120335999798e-15
8033.68,4.2755436189164106e-17,1.225950451390832e-15
8034.93,4.433369318702542e-17,1.201108470655644e-15
8036.18,4.6623035089608715e-17,1.2194710295083581e-15
8037.43,4.6528279710577925e-17,1.16551240713751e-15
8038.68,4.477214304151934e-17,1.1438974729714524e-15
8039.93,4.903311349454783e-17,1.14860479918958e-15
8041.18,4.9029164539026956e-17,1.121170025819754e-15
8042.43,4.629272438874136e-17,1.120744135068207e-15
8043.68,4.81023659334701e-17,1.2158019330670677e-15
8044.93,4.5424806046541344e-17,1.2432607072233083e-15
8046.18,4.63146674875783e-17,1.1463959072236318e-15
8047.43,4.56740463313485e-17,1.0353620533851492e-15
8048.68,4.6204737785556093e-17,1.0649747820341034e-15
8049.93,4.9028143830787874e-17,1.1687435511514437e-15
8051.18,4.6010121384738876e-17,1.2165780929668352e-15
8052.43,4.806052752905882e-17,1.240782626642045e-15
8053.68,5.334499056650722e-17,1.2664202501209883e-15
8054.93,5.56645378466618e-17,1.2791918715391304e-15
8056.18,5.0655621916069294e-17,1.2741541850107366e-15
8057.43,5.2669219315906965e-17,1.2602511062811666e-15
8058.68,5.644570250380246e-17,1.1958258741079858e-15
8059.93,5.504405858324701e-17,1.2456533473332701e-15
8061.18,5.529867603111473e-17,1.2837618417151412e-15
8062.43,5.632809189927755e-17,1.240397736301858e-15
8063.68,5.5118932872755455e-17,1.2449033509359955e-15
8064.93,5.28943007674294e-17,1.2589960901349083e-15
8066.18,5.5320817688233335e-17,1.2188524128161944e-15
8067.43,5.356335169207779e-17,1.192686227289914e-15
8068.68,5.592166200210285e-17,1.1702334942259445e-15
8069.93,5.702482606531956e-17,1.1844076002447207e-15
8071.18,5.616551780471406e-17,1.187819423719794e-15
8072.43,5.875948549933992e-17,1.2159260642131502e-15
8073.68,6.013804316396286e-17,1.248308954771623e-15
8074.93,6.136021483908034e-17,1.1724083370164012e-15
8076.18,5.926961122565241e-17,1.1224401086769137e-15
8077.43,6.096725469680121e-17,1.2009806334499184e-15
8078.68,6.105361710464058e-17,1.2055707912722187e-15
8079.93,6.36292382837597e-17,1.2712379783961968e-15
8081.18,6.411292829833109e-17,1.2635674399737858e-15
8082.43,6.561974963726414e-17,1.2472090330367362e-15
8083.68,6.254601752295822e-17,1.3098281987760832e-15
8084.93,6.603033753836218e-17,1.2331999457099086e-15
8086.18,6.555907927095231e-17,1.2723188910322067e-15
8087.43,6.251559061961736e-17,1.2162480703708016e-15
8088.68,6.295309368738514e-17,1.2340103518867074e-15
8089.93,6.044528188947428e-17,1.2183423719269477e-15
8091.18,6.218259112102914e-17,1.2680719700733467e-15
8092.43,6.576727855737613e-17,1.325593725388401e-15
8093.68,6.230978626714833e-17,1.2336571950295311e-15
8094.93,6.143245281623255e-17,1.2751383876753038e-15
8096.18,6.839579333760848e-17,1.2720695312345001e-15
8097.43,6.692657377695178e-17,1.2775233919992692e-15
8098.68,6.147108867675998e-17,1.2798195873150177e-15
8099.93,6.611331249478497e-17,1.2854335007335908e-15
8101.18,6.766946359214301e-17,1.2556670632655614e-15
8102.43,6.84121478696783e-17,1.2615122411365873e-15
8103.68,6.391433794848984e-17,1.2443580818136795e-15
8104.93,6.735798957774316e-17,1.2943863741749868e-15
8106.18,7.037582005189956e-17,1.2952639624925543e-15
8107.43,7.144749092602107e-17,1.2676386545181145e-15
8108.68,7.281120367276386e-17,1.301738220634079e-15
8109.93,7.015655519098363e-17,1.2947878820294386e-15
8111.18,7.217329047981161e-17,1.2767167403138388e-15
8112.43,7.099676093911199e-17,1.299439407390233e-15
8113.68,6.937096987207711e-17,1.3542988793939696e-15
8114.93,6.948932069259587e-17,1.3088035874743776e-15
8116.18,6.949877431062306e-17,1.2375935332120556e-15
8117.43,7.054466523766867e-17,1.201570307586151e-15
8118.68,7.384651482166941e-17,1.297227350071392e-15
8119.93,7.254937033119236e-17,1.3869941983040578e-15
8121.18,7.50321275473783e-17,1.3125775049654603e-15
8122.43,7.058965614636953e-17,1.3247284838468074e-15
8123.68,7.20891482770401e-17,1.3273204477103418e-15
8124.93,7.901933234110209e-17,1.3126290604234988e-15
8126.18,7.239849822498823e-17,1.3418943241256942e-15
8127.43,7.990684481269945e-17,1.3684465579818946e-15
8128.68,8.305614667466636e-17,1.3651232102966896e-15
8129.93,7.99269201802878e-17,1.3284199015338815e-15
8131.18,7.681146499268238e-17,1.2732805118155367e-15
8132.43,7.891552602326252e-17,1.2844228159027207e-15
8133.68,8.361977860010082e-17,1.319111974177203e-15
8134.93,8.153751964700615e-17,1.351914834399961e-15
8136.18,8.335140889557517e-17,1.4305906660440025e-15
8137.43,8.392034111915003e-17,1.4481384542032564e-15
8138.68,8.65935564298564e-17,1.4290994558851633e-15
8139.93,9.11727312408195e-17,1.4117332360357347e-15
8141.18,8.219162097596745e-17,1.3536611607895125e-15
8142.43,8.244152207130349e-17,1.315383843611927e-15
8143.68,7.766507145202118e-17,1.3544696444592437e-15
8144.93,8.036040164674778e-17,1.3285674688986388e-15
8146.18,8.263397391194619e-17,1.3131801121238452e-15
8147.43,8.400512047156491e-17,1.33142807569541e-15
8148.68,8.517729188668525e-17,1.3322722350656512e-15
8149.93,8.09666945039629e-17,1.3269347080542373e-15
8151.18,7.770920138051864e-17,1.4340858892560666e-15
8152.43,9.370201007750553e-17,1.3473550613982652e-15
8153.68,8.86590478034668e-17,1.3070281436466077e-15
8154.93,8.218959201389664e-17,1.318263388667362e-15
8156.18,8.744281024657104e-17,1.3310331915613041e-15
8157.43,8.762132428337041e-17,1.3509131159369712e-15
8158.68,8.510424820281543e-17,1.3144664849607572e-15
8159.93,8.714792410818626e-17,1.3725558981413286e-15
8161.18,9.226874014658967e-17,1.2568796003974308e-15
8162.43,9.980611127519847e-17,1.232941530812942e-15
8163.68,9.705796068119853e-17,1.4118839631122703e-15
8164.93,1.0007261114412469e-16,1.3921813863789612e-15
8166.18,9.840041607239605e-17,1.305851580750604e-15
8167.43,1.0288786009461393e-16,1.4171133415570626e-15
8168.68,9.833003846460766e-17,1.421036518480619e-15
8169.93,1.0066617636708602e-16,1.3237216091129599e-15
8171.18,9.937596644918428e-17,1.3667329519823819e-15
8172.43,9.66657300772175e-17,1.3634081721502874e-15
8173.68,1.0274246609912888e-16,1.3903831998804956e-15
8174.93,9.817019655442085e-17,1.4068298218027857e-15
8176.18,1.0494877038154486e-16,1.4728896786802357e-15
8177.43,1.0342843412419914e-16,1.3942082888169693e-15
8178.68,9.897827332261261e-17,1.3754960570635715e-15
8179.93,1.0488793073502056e-16,1.3071088023157531e-15
8181.18,1.0356027663346377e-16,1.382277408637067e-15
8182.43,8.266306841069677e-17,1.0053835247110067e-15
8183.68,7.4120325553747e-17,7.37284797439085e-16
8184.93,9.263617794443064e-17,9.899766293337221e-16
8186.18,1.0251748297093576e-16,1.1880252975770715e-15
8187.43,1.0221032198387454e-16,1.2260024691078653e-15
8188.68,1.007663921502287e-16,1.3628468313175267e-15
8189.93,1.0387071596394028e-16,1.3762546035049023e-15
8191.18,1.0379361564024769e-16,1.2442803164776332e-15
8192.43,9.564855115720974e-17,1.2417199557658423e-15
8193.68,8.109800631122023e-17,9.973127199765536e-16
8194.93,7.035044122330113e-17,6.988253565886087e-16
8196.18,7.664753904029022e-17,7.619220295682469e-16
8197.43,8.417926342281784e-17,9.747376389572574e-16
8198.68,7.914632043008915e-17,1.0112976711530085e-15
8199.93,7.885128836765544e-17,1.0569053126982537e-15
8201.18,8.51616236810335e-17,1.1234880048280946e-15
8202.43,9.002086419296645e-17,1.3701828600738307e-15
8203.68,9.05527737625707e-17,1.4298911031674328e-15
8204.93,8.988684045674751e-17,1.2499951121881235e-15
8206.18,7.884476064369908e-17,1.2213716154141444e-15
8207.43,7.541027366078732e-17,1.163057840320171e-15
8208.68,7.986849835961504e-17,1.1864971407280553e-15
8209.93,7.895318662512837e-17,1.2644115636144651e-15
8211.18,8.732612248428735e-17,1.2757006204078082e-15
8212.43,8.921064539994412e-17,1.2935254527151285e-15
8213.68,8.708129866705108e-17,1.3859336216229685e-15
8214.93,8.952101572812633e-17,1.3551979582253949e-15
8216.18,8.579834578285189e-17,1.3606142651774474e-15
8217.43,8.412287557814865e-17,1.3488769553319668e-15
8218.68,8.857400265474416e-17,1.3458600309459814e-15
8219.93,8.751560068165876e-17,1.3400655653257845e-15
8221.18,9.178011683729156e-17,1.3134215166307483e-15
8222.43,9.366564590406955e-17,1.4098976720253427e-15
8223.68,8.72391731544152e-17,1.4236506310318946e-15
8224.93,9.172812449575167e-17,1.3748108020254203e-15
8226.18,8.706461462477025e-17,1.2444714125995988e-15
8227.43,8.491063483626918e-17,1.2183432848417878e-15
8228.68,8.82395039627062e-17,1.1775984365177064e-15
8229.93,9.988152441930609e-17,1.3320729230719814e-15
8231.18,9.573707476242875e-17,1.3461537443796567e-15
8232.43,9.302291269270655e-17,1.3381223706003789e-15
8233.68,9.413352424006388e-17,1.374292909193865e-15
8234.93,9.44371619625879e-17,1.3645829353743964e-15
8236.18,9.817409277345772e-17,1.3666807665601308e-15
8237.43,9.703189177359583e-17,1.4355018522558657e-15
8238.68,1.0245072217857006e-16,1.4502272688115984e-15
8239.93,1.0269092370675863e-16,1.4435519109821405e-15
8241.18,1.0176533246228111e-16,1.3940289227575127e-15
8242.43,9.777220644165501e-17,1.3690048697616274e-15
8243.68,9.907210238703621e-17,1.3678817748235028e-15
8244.93,1.0131877713710496e-16,1.3895894604741453e-15
8246.18,1.037540841767889e-16,1.4642741400412257e-15
8247.43,1.0484942358820979e-16,1.4621961741001314e-15
